archive_path	member_path	sha256	line_count	kind	role	domain	fully_read	evidence_file	evidence_section	line_ranges_read	routes_screens_actions	backend_consumers_or_contracts	auth_ownership	state_transitions	payment_insurance_relevance	error_empty_loading_retry_cancel	existing_tests	notes
NabdProvider-provider.zip	src/screens/facility/FacilityInvitationScreen.tsx	1c4a76f9bf2eb576ab3af0de8b9f388dd24e22e43b4166418d0d9923a9ee86a7	147	OWNED_SOURCE_OR_CONFIG	ui/screen	pharmacy/orders	YES	audit-artifacts/phase0d/phase0d-provider/evidence/src_screens_facility_FacilityInvitationScreen.tsx.md	Complete decoded member bytes; static semantic signals	1-147	9: export function FacilityInvitationScreen({ onBack, preRole }: { onBack: () => void; preRole?: string }) {; 86: <NBtn label={AR ? 'عودة للإدارة' : 'Back to Management'} onPress={onBack} />; 141: onPress={handleInvite}	7: import client from '../../api/client';	9: export function FacilityInvitationScreen({ onBack, preRole }: { onBack: () => void; preRole?: string }) {; 19: // Permission Matrix State; 33: const PERMISSION_LABELS = [; 55: role: preRole || 'doctor',; 56: permissions: perms,; 84: : `A notification has been sent to (${identifier}). Once accepted, they will join the facility staff with the specified permissions.`}; 113: <NSecHeader title={AR ? 'مصفوفة الصلاحيات (Permission Matrix)' : 'Permission Matrix'} />; 119: {PERMISSION_LABELS.map((p, i) => (	1: import React, { useState } from 'react';; 15: const [identifier, setIdentifier] = useState('');; 16: const [loading, setLoading] = useState(false);; 17: const [invited, setInvited] = useState(false);; 19: // Permission Matrix State; 20: const [perms, setPerms] = useState({; 51: setLoading(true);; 59: show(AR ? 'تم إرسال الدعوة بنجاح' : 'Invitation sent successfully', 'success');	4: import { NHeader, NCard, NInput, NBtn, NSecHeader, NScroll } from '../../components/ui';; 23: insurance: true,; 30: manage_wallet: false; 36: { key: 'insurance', ar: 'شركات التأمين', en: 'Insurance Networks' },; 43: { key: 'manage_wallet', ar: 'إدارة المحفظة المالية', en: 'Manage Wallet' },; 96: <NCard style={{ backgroundColor: theme.infoBg, marginBottom: SP.xl }}>; 102: </NCard>	16: const [loading, setLoading] = useState(false);; 51: setLoading(true);; 60: } catch (e: any) {; 62: if (st === 404) show(AR ? 'لا يوجد حساب مزود بهذا المعرف' : 'No provider account with this identifier', 'error');; 63: else if (st === 400) show(AR ? 'تعذر إرسال الدعوة — تحقق من البيانات' : 'Could not send invitation', 'error');; 64: else show(AR ? 'حدث خطأ أثناء إرسال الدعوة' : 'Error sending invitation', 'error');; 66: setLoading(false);; 142: loading={loading}	Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
NabdProvider-provider.zip	src/screens/facility/DischargeSummaryScreen.tsx	d3b426c588120d3178ecd2c88320498b7511c923ac65a0a08c8d6a0e61ca899c	171	OWNED_SOURCE_OR_CONFIG	ui/screen	pharmacy/orders	YES	audit-artifacts/phase0d/phase0d-provider/evidence/src_screens_facility_DischargeSummaryScreen.tsx.md	Complete decoded member bytes; static semantic signals	1-171	8: export function DischargeSummaryScreen({ onBack, admission }: { onBack: () => void; admission?: any }) {; 80: <TouchableOpacity key={a.id} onPress={() => setSelected(a)}>; 162: onPress={handleSave}	6: import client from '../../api/client';		1: import React, { useState, useEffect } from 'react';; 14: const [admissions, setAdmissions] = useState<any[]>([]);; 15: const [selected, setSelected] = useState<any>(admission || null);; 16: const [loading, setLoading] = useState(!admission);; 17: const [saving, setSaving] = useState(false);; 19: const [diagnosis, setDiagnosis] = useState('');; 20: const [medications, setMedications] = useState('');; 21: const [instructions, setInstructions] = useState('');	4: import { NHeader, NCard, NScroll, NBtn, NBadge } from '../../components/ui';; 74: <NCard style={{ padding: SP.lg, alignItems: 'center' }}>; 78: </NCard>; 81: <NCard style={{ marginBottom: SP.sm }}>; 93: </NCard>; 99: <NCard style={{ marginBottom: SP.xl }}>; 110: </NCard>	16: const [loading, setLoading] = useState(!admission);; 30: .catch(() => setAdmissions([])); 31: .finally(() => setLoading(false));; 52: } catch (e: any) {; 54: show(typeof msg === 'string' ? msg : (AR ? 'تعذر حفظ ملخص الخروج' : 'Could not save discharge summary'), 'error');; 66: {loading ? (	Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
NabdProvider-provider.zip	src/screens/facility/FacilityProfileConfigScreen.tsx	ca2f44fbe4b882edcb7065499fa321b9ec31b34e85e8549fadfc2a5de7662e73	120	OWNED_SOURCE_OR_CONFIG	ui/screen	pharmacy/orders	YES	audit-artifacts/phase0d/phase0d-provider/evidence/src_screens_facility_FacilityProfileConfigScreen.tsx.md	Complete decoded member bytes; static semantic signals	1-120	8: export function FacilityProfileConfigScreen({ onBack }: { onBack: () => void }) {; 99: onPress={() => toggleSpec(sp.id)}; 117: <NBtn label={AR ? 'حفظ التحديثات' : 'Save Updates'} onPress={handleSave} loading={saving} style={{ marginBottom: SP.xl }} />	6: import client from '../../api/client';		1: import React, { useState, useEffect } from 'react';; 14: const [facilityName, setFacilityName] = useState('');; 15: const [descAr, setDescAr] = useState('');; 16: const [descEn, setDescEn] = useState('');; 17: const [website, setWebsite] = useState('');; 18: const [whatsapp, setWhatsapp] = useState('');; 19: const [selectedSpecs, setSelectedSpecs] = useState<string[]>([]);; 20: const [saving, setSaving] = useState(false);	4: import { NHeader, NCard, NInput, NBtn, NSecHeader, NBadge, NScroll } from '../../components/ui';; 75: <NCard style={{ marginBottom: SP.xl, alignItems: 'center', padding: SP.xl }}>; 80: </NCard>; 92: <NCard style={{ marginBottom: SP.xl }}>; 115: </NCard>	21: const [loading, setLoading] = useState(true);; 34: } catch {; 35: show(AR ? 'تعذر تحميل ملف المنشأة' : 'Could not load facility profile', 'error');; 36: } finally { setLoading(false); }; 52: } catch (err: any) {; 53: show(err?.response?.data?.message || (AR ? 'فشل حفظ الملف' : 'Failed to save profile'), 'error');; 61: if (loading) {; 117: <NBtn label={AR ? 'حفظ التحديثات' : 'Save Updates'} onPress={handleSave} loading={saving} style={{ marginBottom: SP.xl }} />	Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
NabdProvider-provider.zip	src/screens/facility/FacilityInternalChatScreen.tsx	e24674b2fa1cd28bf10c828ac5c62ae7d17e8fad8cb416a5f4a0f49f3ebec6c5	126	OWNED_SOURCE_OR_CONFIG	ui/screen	pharmacy/orders	YES	audit-artifacts/phase0d/phase0d-provider/evidence/src_screens_facility_FacilityInternalChatScreen.tsx.md	Complete decoded member bytes; static semantic signals	1-126	9: export function FacilityInternalChatScreen({ onBack }: { onBack: () => void }) {; 88: <TouchableOpacity onPress={handleSend} style={{ width: 60, height: 44, borderRadius: R.full, backgroundColor: theme.primary, alignItems: 'center', justifyContent: 'center' }}>; 106: <TouchableOpacity key={ch.id} onPress={() => setActiveChat(ch.id)}>	7: import client from '../../api/client';	42: sender: m.sender_id === user?.id ? (AR ? 'أنت' : 'You') : (m.sender_role || '—'),	1: import React, { useState, useEffect } from 'react';; 16: const [activeChat, setActiveChat] = useState<string | null>(null);; 17: const [channels, setChannels] = useState<any[]>([]);; 18: const [messages, setMessages] = useState<any[]>([]);; 19: const [inputText, setInputText] = useState('');; 59: show(AR ? 'تعذر إرسال الرسالة' : 'Failed to send', 'error');	4: import { NHeader, NCard, NScroll } from '../../components/ui';; 107: <NCard style={{ marginBottom: SP.md, flexDirection: AR ? 'row-reverse' : 'row', alignItems: 'center', gap: SP.md }}>; 120: </NCard>	32: .catch(() => setChannels([]));; 48: .catch(() => setMessages([]));; 58: } catch (e) {; 59: show(AR ? 'تعذر إرسال الرسالة' : 'Failed to send', 'error');	Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
NabdProvider-provider.zip	src/screens/facility/FacilityDashboard.tsx	2393908aee819d18dd0c62a0b1a6adf5f34383c4a966e6a143aa734ca71a12fb	2472	OWNED_SOURCE_OR_CONFIG	ui/screen	pharmacy/orders	YES	audit-artifacts/phase0d/phase0d-provider/evidence/src_screens_facility_FacilityDashboard.tsx.md	Complete decoded member bytes; static semantic signals	1-2472	7: * ║ SubAccountsScreen — manage doctors / staff sub-accounts ║; 8: * ║ AddSubAccountScreen — add new doctor/staff with Credential Card ║; 9: * ║ DepartmentManagementScreen — manage departments + assigned doctors ║; 10: * ║ ShiftManagementScreen — shift scheduling + substitutes ║; 11: * ║ BedManagementScreen — bed availability + ICU + admissions ║; 12: * ║ UnifiedScheduleScreen — facility-wide appointment calendar ║; 13: * ║ QRCheckinScreen — patient QR check-in system ║; 14: * ║ InsuranceClaimsHubScreen — all insurance claims management ║	40: import client from '../../api/client';; 41: import { InsuranceRequestsScreen } from '../shared/InsuranceRequestsScreen';; 344: // revenue/appointments from /provider/stats/today, staff from subaccounts.; 1440: await client.patch(`/care/appointments/${encodeURIComponent(apptId)}/check-in`);; 1593: client.get('/insurance/requests/provider/queue'); 1691: client.get('/provider/ops/wallet/ledger'); 2335: const resBookings = await client.get('/home-care/bookings/nursing/all');; 2338: const resNurses = await client.get('/home-care/providers?availability=now');	"26: RefreshControl, ActivityIndicator, Modal; 28: import { CameraView, useCameraPermissions } from 'expo-camera';; 70: function FacilityOrdersTab({ onNavigate, onRefresh }: any) {; 125: export function FacilityDashboardNavigator({ onLogout }: { onLogout: () => void }) {; 187: {activeTab === 'orders' && <FacilityOrdersTab onNavigate={go} surgeries={surgeries} wards={wards} onRefresh={fetchWardsAndSurgeries} />}; 190: {activeTab === 'settings' && <FacilitySettingsScreen onLogout={onLogout} onNavigate={go} />}; 203: <Stack.Screen name=""add_subaccount"">{({ navigation, route }: any) => <FacilityInvitationScreen onBack={() => navigation.goBack()} preRole={route.params?.param} />}</Stack.Screen>; 209: <Stack.Screen name=""beds"">{({ navigation }: any) => <BedManagementScreen onBack={() => navigation.goBack()} wards={wards} onRefresh={fetchWardsAndSurgeries} />}</Stack.Screen>"	22: import React, { useState, useRef, useEffect } from 'react';; 34: NSettingsRow, NSecHeader, NConfirm, NEmpty, NSkeleton,; 73: const [tab, setTab] = useState<'pending'|'active'>('pending');; 74: const [orders, setOrders] = useState<any[]>([]);; 87: <TouchableOpacity style={{ flex: 1, padding: SP.md, alignItems: 'center', borderBottomWidth: tab === 'pending' ? 2 : 0, borderColor: theme.primary }} onPress={() => setTab('pending')}>; 88: <Text style={{ color: tab === 'pending' ? theme.primary : theme.textSub, fontWeight: FW.bold }}>{AR ? 'طلبات جديدة' : 'New'}</Text>; 91: <Text style={{ color: tab === 'active' ? theme.primary : theme.textSub, fontWeight: FW.bold }}>{AR ? 'مؤكدة' : 'Confirmed'}</Text>; 95: {tab === 'pending' && (	8: * ║ AddSubAccountScreen — add new doctor/staff with Credential Card ║; 14: * ║ InsuranceClaimsHubScreen — all insurance claims management ║; 32: NBtn, NCard, NInput, NPhoneInput, NStatCard, NAvatar,; 35: NOnlineToggle, NBottomNav, NDivider, NPriceInput, NRadio; 41: import { InsuranceRequestsScreen } from '../shared/InsuranceRequestsScreen';; 59: import { MedicalJobsScreen, MedicalDrugIndexScreen, InsuranceConfigScreen, CertificatesConfigScreen, MediaConfigScreen, ProviderWalletScreen, ProviderHomeStats, GlobalSystemSettings, StatisticsReports } from '../shared/SharedScreens';; 99: <NCard key={order.id} style={{ marginBottom: SP.md }} onPress={() => onNavigate('order_detail', order)}>; 104: <Text style={{ color: theme.textSub, marginTop: SP.sm, textAlign: AR ? 'right' : 'left' }}>{order.svc} - {order.total} SAR</Text>	"34: NSettingsRow, NSecHeader, NConfirm, NEmpty, NSkeleton,; 73: const [tab, setTab] = useState<'pending'|'active'>('pending');; 87: <TouchableOpacity style={{ flex: 1, padding: SP.md, alignItems: 'center', borderBottomWidth: tab === 'pending' ? 2 : 0, borderColor: theme.primary }} onPress={() => setTab('pending')}>; 88: <Text style={{ color: tab === 'pending' ? theme.primary : theme.textSub, fontWeight: FW.bold }}>{AR ? 'طلبات جديدة' : 'New'}</Text>; 95: {tab === 'pending' && (; 97: {orders.length === 0 && <NEmpty title={AR ? 'لا توجد طلبات' : 'No Orders'} icon=""document"" />}; 112: <NEmpty title={AR ? 'لا توجد مواعيد' : 'No Appointments'} icon=""calendar"" />; 132: const [loading, setLoading] = useState(false);"	Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
NabdProvider-provider.zip	src/screens/ambulance/AmbulanceRegistration.tsx	0f6ec165362c07179af6a911b96e871c5b9e076fb8c4244c14fa920ff3620870	257	OWNED_SOURCE_OR_CONFIG	ui/screen	pharmacy/orders	YES	audit-artifacts/phase0d/phase0d-provider/evidence/src_screens_ambulance_AmbulanceRegistration.tsx.md	Complete decoded member bytes; static semantic signals	1-257	"11: import { RegistrationSuccess } from '../shared/SharedScreens';; 40: const [submitted, setSub] = useState(false);; 45: if (submitted) return <RegistrationSuccess onDone={onDone} email={data.managerEmail} providerType=""ambulance"" />;; 52: {step === 4 && <AS4BankSubmit data={data} update={update} onDone={() => setSub(true)} onBack={back} step={step} total={TOTAL} />}; 83: await ProviderApi.login(data.managerPhone, data.password);; 86: // Account may already exist from a previous attempt — try continuing via login; 88: await ProviderApi.login(data.managerPhone, data.password);; 113: <TouchableOpacity key={l.id} onPress={() => update({ languages: on ? data.languages.filter((x: string) => x !== l.id) : [...(data.languages || []), l.id] })}"	3: import { ProviderApi, sanitizeWizardData } from '../../api/provider';	83: await ProviderApi.login(data.managerPhone, data.password);; 86: // Account may already exist from a previous attempt — try continuing via login; 88: await ProviderApi.login(data.managerPhone, data.password);; 230: show(AR ? 'تم إرسال الطلب بنجاح! سيظهر للمرضى بعد اعتماد الإدارة' : 'Submitted! Visible to patients after admin approval', 'success');	"1: import React, { useState } from 'react';; 11: import { RegistrationSuccess } from '../shared/SharedScreens';; 38: const [step, setStep] = useState(1);; 39: const [data, setData] = useState<AmbRegData>(INITIAL);; 40: const [submitted, setSub] = useState(false);; 45: if (submitted) return <RegistrationSuccess onDone={onDone} email={data.managerEmail} providerType=""ambulance"" />;; 60: const [errs, setErrs] = useState<any>({});; 61: const [loading, setLoading] = useState(false);"	6: NBtn, NCard, NInput, NPhoneInput,; 20: equipmentText: string; coverageRadius: string;; 21: acceptsCash: boolean; acceptedInsurance: string[];; 30: equipmentText: '', coverageRadius: '',; 31: acceptsCash: true, acceptedInsurance: [],; 35: const TOTAL = 4;; 49: {step === 1 && <AS1Account data={data} update={update} onNext={next} onBack={back} step={step} total={TOTAL} />}; 50: {step === 2 && <AS2Service data={data} update={update} onNext={next} onBack={back} step={step} total={TOTAL} />}	61: const [loading, setLoading] = useState(false);; 74: setLoading(true);; 85: } catch (e: any) {; 90: } catch {; 94: setLoading(false);; 102: <NInput label={AR ? 'اسم المسؤول' : 'Manager name'} value={data.managerName} onChange={(v: string) => update({ managerName: v })} error={errs.managerName} />; 103: <NPhoneInput label={AR ? 'رقم الجوال' : 'Mobile number'} value={data.managerPhone} onChange={(v: string) => update({ managerPhone: v })} error={errs.managerPhone} />; 105: <NInput label={AR ? 'كلمة المرور' : 'Password'} value={data.password} onChange={(v: string) => update({ password: v })} secure error={errs.password} />	Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
NabdProvider-provider.zip	src/screens/ambulance/AmbulanceDashboard.tsx	f678b853dbacc4d9173ebebaf2b70439ef26e6d89aab136e736f93bc7b7ade4e	461	OWNED_SOURCE_OR_CONFIG	ui/screen	pharmacy/orders	YES	audit-artifacts/phase0d/phase0d-provider/evidence/src_screens_ambulance_AmbulanceDashboard.tsx.md	Complete decoded member bytes; static semantic signals	1-461	3: * Screens: Home (SOS pool + missions) · ActiveMission (ETA+GPS) · Handover ·; 21: import { FleetScreen } from '../shared/FleetScreen';; 26: function AmbulanceHomeScreen({ onNavigate }: { onNavigate: (s: string, p?: any) => void }) {; 90: <TouchableOpacity key={m.id} onPress={() => onNavigate('mission', { id: m.id })}>; 137: onPress={() => claim(m.id)}; 144: <TouchableOpacity onPress={() => onNavigate('fleet')}>; 149: <TouchableOpacity onPress={() => onNavigate('history')}>; 160: function ActiveMissionScreen({ mission, onBack, onNavigate }: { mission: any; onBack: () => void; onNavigate: (s: string, p?: any) => void }) {	20: import client from '../../api/client';; 370: client.get('/provider/ops/wallet/ledger?limit=50')	9: ActivityIndicator, RefreshControl,; 37: const [refreshing, setRefreshing] = useState(false);; 58: const onRefresh = async () => { setRefreshing(true); await load(); setRefreshing(false); };; 83: <ScrollView refreshControl={<RefreshControl refreshing={refreshing} onRefresh={onRefresh} tintColor={theme.danger} />}; 117: subtitle={AR ? 'ابقَ متصلاً — تصلك النداءات فورياً كل 15 ثانية' : 'Stay online — calls refresh every 15s'}; 174: const { status } = await Location.requestForegroundPermissionsAsync();; 425: export function AmbulanceDashboardNavigator({ onLogout }: { onLogout: () => void }) {	6: import React, { useState, useEffect, useCallback, useRef } from 'react';; 17: NSecHeader, NOnlineToggle, NEmpty,; 34: const [pool, setPool] = useState<any[]>([]);; 35: const [mine, setMine] = useState<any[]>([]);; 36: const [loading, setLoading] = useState(true);; 37: const [refreshing, setRefreshing] = useState(false);; 38: const [claiming, setClaiming] = useState<string | null>(null);; 48: setLoading(false);	16: NBtn, NCard, NAvatar, NBadge, NHeader, NScroll, NInput,; 91: <NCard style={{ marginBottom: SP.md, borderLeftWidth: 4, borderLeftColor: theme.danger }}>; 106: </NCard>; 121: <NCard key={m.id} style={{ marginBottom: SP.md }}>; 141: </NCard>; 145: <NCard style={{ marginTop: SP.md, alignItems: 'center' }}>; 147: </NCard>; 150: <NCard style={{ marginTop: SP.md, alignItems: 'center' }}>	17: NSecHeader, NOnlineToggle, NEmpty,; 36: const [loading, setLoading] = useState(true);; 45: } catch {; 48: setLoading(false);; 67: } catch (e: any) {; 70: : (AR ? 'تعذر قبول المهمة' : 'Could not claim mission'), 'error');; 113: {loading && <ActivityIndicator color={theme.danger} style={{ marginTop: SP.xl }} />}; 114: {!loading && pool.length === 0 && (	Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
NabdProvider-provider.zip	src/screens/shared/RegistrationSuccess.tsx	0027df5ba2cc3849acdce143e6eba90fc16f12ba68bcc1c557da23f3a965ad7b	181	OWNED_SOURCE_OR_CONFIG	ui/screen	pharmacy/orders	YES	audit-artifacts/phase0d/phase0d-provider/evidence/src_screens_shared_RegistrationSuccess.tsx.md	Complete decoded member bytes; static semantic signals	1-181	52: /** Download the signed partnership contract PDF (only when admin granted visibility). */; 53: const downloadContract = async () => {; 72: else show(AR ? 'تعذر تحميل العقد' : 'Could not download the contract', 'error');; 85: {AR ? 'تم إرسال طلبك بنجاح!' : 'Application Submitted!'}; 103: onPress={handleSendOtp}; 129: onPress={handleVerify}; 151: onPress={downloadContract}; 158: {AR ? 'تحميل عقد الشراكة الموقّع' : 'Download Signed Partnership Contract'}	5: import client from '../../api/client';; 6: import { sendEmailOtp, verifyEmailOtp } from '../../api/otp';	6: import { sendEmailOtp, verifyEmailOtp } from '../../api/otp';; 16: const [otpSent, setOtpSent] = useState(false);; 17: const [otp, setOtp] = useState('');; 21: const handleSendOtp = async () => {; 25: await sendEmailOtp(email);; 26: setOtpSent(true);; 34: if (!otp || otp.length < 6) {; 40: const ok = await verifyEmailOtp(email || '', otp);	1: import React, { useState } from 'react';; 9: export function RegistrationSuccess({ onDone, email, providerType = 'provider' }: { onDone: () => void; email?: string; providerType?: string }) {; 15: const [loading, setLoading] = useState(false);; 16: const [otpSent, setOtpSent] = useState(false);; 17: const [otp, setOtp] = useState('');; 18: const [verified, setVerified] = useState(false);; 19: const [contractLoading, setContractLoading] = useState(false);; 22: if (!email) { show(AR ? 'لا يوجد بريد إلكتروني مسجل' : 'No email on file', 'error'); return; }	93: <View style={{ width: '100%', backgroundColor: theme.card, padding: 20, borderRadius: 16, borderWidth: 1, borderColor: theme.border, marginBottom: 24 }}>; 142: <View style={{ width: '100%', backgroundColor: theme.card, padding: 16, borderRadius: 12, borderWidth: 1, borderColor: theme.border, marginBottom: 24, flexDirection: 'row', alignItems: 'center' }}>; 172: style={{ width: '100%', backgroundColor: theme.card, padding: 16, borderRadius: 12, alignItems: 'center', borderWidth: 1, borderColor: theme.border }}>	15: const [loading, setLoading] = useState(false);; 19: const [contractLoading, setContractLoading] = useState(false);; 22: if (!email) { show(AR ? 'لا يوجد بريد إلكتروني مسجل' : 'No email on file', 'error'); return; }; 23: setLoading(true);; 28: } catch {; 29: show(AR ? 'تعذر إرسال الرمز — حاول بعد قليل' : 'Could not send code — try again shortly', 'error');; 30: } finally { setLoading(false); }; 35: show(AR ? 'الرمز غير صحيح' : 'Invalid code', 'error');	Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
NabdProvider-provider.zip	src/screens/shared/LiveKitRoomProvider.tsx	3a63053a168797a4f4f2ad3c6ca676ba9d8187ce651a1ca978dd46bafa7f26b6	79	OWNED_SOURCE_OR_CONFIG	ui/screen	pharmacy/orders	YES	audit-artifacts/phase0d/phase0d-provider/evidence/src_screens_shared_LiveKitRoomProvider.tsx.md	Complete decoded member bytes; static semantic signals	1-79	9: route: { params: { roomId: string } };; 19: navigation.goBack();; 31: <TouchableOpacity style={[styles.btn, { backgroundColor: theme.red }]} onPress={handleEndCall}>; 39: export const LiveKitRoomProvider = ({ route, navigation }: LiveKitRoomProviderProps) => {; 40: const { roomId } = route.params;	47: const res = await apiFetch(`/calls/${roomId}/join`, { method: 'POST' });	"42: const [token, setToken] = useState<string | null>(null);; 45: const fetchToken = async () => {; 48: setToken(res.token);; 50: // Token fetch failed — room join will gracefully timeout; 53: fetchToken();; 56: if (!token) return <View style={styles.center}><ActivityIndicator size=""large"" /></View>;; 61: token={token}"	2: import React, { useState, useEffect } from 'react';; 42: const [token, setToken] = useState<string | null>(null);; 50: // Token fetch failed — room join will gracefully timeout		49: } catch (err) {; 50: // Token fetch failed — room join will gracefully timeout	Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
NabdProvider-provider.zip	src/screens/shared/RealScreens.tsx	9b925666429223807ecd50bf6f36597016939cb7176b432fb43a15b617fcb431	410	OWNED_SOURCE_OR_CONFIG	ui/screen	pharmacy/orders	YES	audit-artifacts/phase0d/phase0d-provider/evidence/src_screens_shared_RealScreens.tsx.md	Complete decoded member bytes; static semantic signals	1-410	"8: // 1. REVIEWS AND RATINGS SCREEN; 9: export function ReviewsAndRatingsScreen({ onBack }: { onBack: () => void }) {; 73: <NBtn label={AR ? 'إرسال الرد' : 'Send'} size=""sm"" onPress={() => handleReply(rev.id)} />; 74: <NBtn label={AR ? 'إلغاء' : 'Cancel'} size=""sm"" variant=""outline"" onPress={() => setSelectedId(null)} />; 78: <TouchableOpacity onPress={() => { setSelectedId(rev.id); setReplyText(''); }}>; 91: // 2. WORKING HOURS EDITOR SCREEN; 102: export function WorkingHoursEditorScreen({ onBack }: { onBack: () => void }) {; 165: show(typeof msg === 'string' ? msg : (AR ? 'تعذر حفظ أوقات العمل — تحقق من الاتصال وحاول مجدداً' : 'Could not save working hours — check connection and retry'), 'error');"	6: import client from '../../api/client';; 313: client.get('/provider/notifications')	260: {AR ? 'إرسال رمز تحقق OTP إلى جوالك عند تسجيل الدخول' : 'Send OTP code on login'}	"1: import React, { useState, useEffect, useCallback } from 'react';; 4: import { NHeader, NCard, NBtn, NInput, NBadge, NScroll, NEmpty } from '../../components/ui';; 14: const [reviews, setReviews] = useState<any[]>([]);; 15: const [replyText, setReplyText] = useState('');; 16: const [selectedId, setSelectedId] = useState<string | null>(null);; 28: show(AR ? 'تم إرسال الرد بنجاح' : 'Reply sent successfully', 'success');; 33: show(AR ? 'تعذر إرسال الرد' : 'Failed to send reply', 'error');; 74: <NBtn label={AR ? 'إلغاء' : 'Cancel'} size=""sm"" variant=""outline"" onPress={() => setSelectedId(null)} />"	4: import { NHeader, NCard, NBtn, NInput, NBadge, NScroll, NEmpty } from '../../components/ui';; 41: <NCard style={{ marginBottom: SP.md, alignItems: 'center', padding: SP.lg }}>; 46: </NCard>; 49: <NCard key={rev.id} style={{ marginBottom: SP.md }}>; 84: </NCard>; 194: <NCard key={item.day} style={{ marginBottom: SP.sm }}>; 214: </NCard>; 253: <NCard style={{ marginBottom: SP.md }}>	"4: import { NHeader, NCard, NBtn, NInput, NBadge, NScroll, NEmpty } from '../../components/ui';; 21: .catch(() => setReviews([]));; 32: } catch (e) {; 33: show(AR ? 'تعذر إرسال الرد' : 'Failed to send reply', 'error');; 74: <NBtn label={AR ? 'إلغاء' : 'Cancel'} size=""sm"" variant=""outline"" onPress={() => setSelectedId(null)} />; 108: const [loading, setLoading] = useState(true);; 114: setLoading(true); setLoadErr(false);; 128: } catch {"	Traceability required; no execution performed	Complete member read from baseline archive bytes; no product code changed
