component	file	line	endpoints	classification	marker
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	1302		UI_ACTION_REVIEW	"<NBtn label={AR ? 'إدخل' : 'Admit'} size=""xs"" onPress={() => { setSelectedBed(bed); setAdmitVisible(true); }} />"
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	1315		PLACEHOLDER_CANDIDATE	<NInput label={AR ? 'معرف المريض (Patient ID)' : 'Patient ID'} placeholder={AR ? 'أدخل معرف المريض...' : 'Enter patient ID...'} value={patientId} onChange={setPatientId} required />
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	1316		UI_ACTION_REVIEW	<NBtn label={AR ? 'تأكيد الحجز وتسكين المريض' : 'Confirm Admission'} loading={loading} onPress={handleAdmitPatient} />
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	1323		PLACEHOLDER_CANDIDATE	<NInput label={AR ? 'اسم الجناح' : 'Ward Name'} placeholder={AR ? 'مثل: العناية المركزة، أجنحة الجراحة...' : 'e.g. ICU, General Surgery...'} value={wardName} onChange={setWardName} required />
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	1324		PLACEHOLDER_CANDIDATE	"<NInput label={AR ? 'عدد الأسرّة' : 'Total Beds'} placeholder=""10"" value={wardBedsCount} onChange={setWardBedsCount} kbType=""numeric"" required />"
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	1325		UI_ACTION_REVIEW	<NBtn label={AR ? 'إنشاء الجناح' : 'Create Ward'} loading={loading} onPress={handleCreateWard} />
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	1341	/provider/jobs/queue?status=active&kind=appointment&today=true	WIRED_CANDIDATE	useEffect(() => { client.get('/provider/jobs/queue?status=active&kind=appointment&today=true').then(r => setTodayApts(r.data || [])).catch(() => {}); }, []);
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	1353		UI_ACTION_REVIEW	<TouchableOpacity onPress={onBack}>
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	1371		UI_ACTION_REVIEW	<TouchableOpacity key={f.k} onPress={() => setFilter(f.k as any)}
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	1440		UI_ACTION_REVIEW	await client.patch(`/care/appointments/${encodeURIComponent(apptId)}/check-in`);
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	1472	/provider/facility/patients/active	WIRED_CANDIDATE	client.get('/provider/facility/patients/active')
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	1493		UI_ACTION_REVIEW	<TouchableOpacity key={m.k} onPress={() => setMode(m.k as any)}
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	1517		UI_ACTION_REVIEW	<NBtn label={AR?'تفعيل الكاميرا':'Open Camera'} onPress={openScanner}
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	1536		UI_ACTION_REVIEW	"value={manualId} onChange={setManualId} icon="""""
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	1539		UI_ACTION_REVIEW	onPress={() => doCheckin(extractApptId(manualId))} />
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	1572		UI_ACTION_REVIEW	<TouchableOpacity onPress={()=>setShowCam(false)} style={{ position: 'absolute', bottom: 60, alignSelf: 'center', backgroundColor: '#00000099', paddingHorizontal: 32, paddingVertical: 14, borderRadius: 28 }}>
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	1593	/insurance/requests/provider/queue	WIRED_CANDIDATE	client.get('/insurance/requests/provider/queue')
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	1625		UI_ACTION_REVIEW	<TouchableOpacity key={f.k} onPress={() => setStatusFilter(f.k as any)}
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	1663		UI_ACTION_REVIEW	style={{ paddingHorizontal: SP.lg }} onPress={() => show(AR?'تم إعادة الإرسال':'Resubmitted','success')} />
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	1665		UI_ACTION_REVIEW	style={{ paddingHorizontal: SP.lg }} onPress={() => show(AR?'تفاصيل المطالبة':'Claim details','info')} />
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	1672		UI_ACTION_REVIEW	onPress={() => show(AR?'فتح نموذج المطالبة':'Claim form opening','info')} />
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	1691	/provider/ops/wallet/ledger	WIRED_CANDIDATE	client.get('/provider/ops/wallet/ledger')
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	1724		UI_ACTION_REVIEW	<TouchableOpacity key={k} onPress={() => setPeriod(k as any)}
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	1820		UI_ACTION_REVIEW	onPress={() => show(AR?'جاري إنشاء التقرير...':'Generating report...','info')} />
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	1824		UI_ACTION_REVIEW	onPress={() => show(AR?'جاري التصدير...':'Exporting...','info')} />
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	1842	/facility/shifts/attendance	WIRED_CANDIDATE	client.get('/facility/shifts/attendance')
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	1901		UI_ACTION_REVIEW	onPress={() => show(AR?'جاري إنشاء التقرير...':'Generating...','info')} />
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	1955	/facility/surgeries/book	WIRED_CANDIDATE	await client.post('/facility/surgeries/book', {
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	2016		UI_ACTION_REVIEW	onPress={() => { setOtRoom(or.room); setBookingVisible(true); }} />
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	2039		UI_ACTION_REVIEW	onPress={() => { setOtRoom('OR-1'); setBookingVisible(true); }} />
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	2048		PLACEHOLDER_CANDIDATE	<NInput label={AR ? 'معرف المريض (Patient ID)' : 'Patient ID'} placeholder={AR ? 'أدخل معرف المريض...' : 'Enter patient ID...'} value={patientId} onChange={setPatientId} required />
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	2049		PLACEHOLDER_CANDIDATE	<NInput label={AR ? 'معرف الجراح الرئيسي' : 'Surgeon ID'} placeholder={AR ? 'أدخل معرف الجراح...' : 'Enter surgeon ID...'} value={surgeonId} onChange={setSurgeonId} required />
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	2051		PLACEHOLDER_CANDIDATE	"<NInput label={AR ? 'التاريخ والوقت (YYYY-MM-DD HH:MM)' : 'Date & Time (YYYY-MM-DD HH:MM)'} placeholder=""2026-06-18 10:00"" value={scheduledAt} onChange={setScheduledAt} required />"
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	2052		PLACEHOLDER_CANDIDATE	"<NInput label={AR ? 'المدة بالدقائق' : 'Duration (mins)'} placeholder=""90"" value={duration} onChange={setDuration} kbType=""numeric"" required />"
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	2054		UI_ACTION_REVIEW	<NBtn label={AR ? 'تأكيد وحجز الغرفة' : 'Book Surgery Room'} loading={loading} onPress={handleBookSurgery} />
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	2072	/hospital/staff	WIRED_CANDIDATE	client.get('/hospital/staff')
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	2134		UI_ACTION_REVIEW	style={{ paddingHorizontal: SP.lg }} onPress={() => show(AR?'عرض الوثائق':'View docs','info')} />
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	2137		UI_ACTION_REVIEW	style={{ paddingHorizontal: SP.lg }} onPress={() => show(AR?'فتح نموذج التجديد':'Renewal form','info')} />
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	2170	/provider/settings/delta	WIRED_CANDIDATE	await client.post('/provider/settings/delta', {
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	2187	/provider/settings/delta	WIRED_CANDIDATE	await client.post('/provider/settings/delta', { newData });
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	2232		UI_ACTION_REVIEW	onPress={row.action} />
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	2248		UI_ACTION_REVIEW	<NSettingsRow key={i} icon={row.icon} label={AR ? row.ar : row.en} onPress={row.action} />
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	2254		UI_ACTION_REVIEW	<NToggle label={AR?' الوضع الداكن':' Dark Mode'} value={mode==='dark'} onChange={toggleTheme} />
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	2255		UI_ACTION_REVIEW	"<NSettingsRow icon=""globe"" label={AR?'اللغة: العربية':'Language: Arabic'} onPress={toggleLang} />"
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	2256		UI_ACTION_REVIEW	"<NSettingsRow icon=""bell"" label={AR?'الإشعارات':'Notifications'} onPress={() => onNavigate('notifications')} />"
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	2257		UI_ACTION_REVIEW	"<NSettingsRow icon=""chart"" label={AR?'التقارير التلقائية':'Auto Reports'} onPress={() => onNavigate('auto_reports')} />"
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	2258		UI_ACTION_REVIEW	"<NSettingsRow icon=""briefcase"" label={AR?'الوظائف الطبية':'Medical Jobs'} onPress={() => onNavigate('medical_jobs')} />"
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	2259		UI_ACTION_REVIEW	"<NSettingsRow icon=""bookOpen"" label={AR?'دليل الأدوية الطبي':'Medical Drug Index'} onPress={() => onNavigate('drug_index')} />"
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	2271		UI_ACTION_REVIEW	onPress={() => show(AR?'إعدادات الأمان والتراخيص مفعلة':'Security & licensing active','info')} />
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	2284		UI_ACTION_REVIEW	onPress={() => show(AR?'الدعم: support@nabdah.com':'Support: support@nabdah.com','info')} />
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	2290		UI_ACTION_REVIEW	onPress={() => setLogout(true)} danger />
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	2297		UI_ACTION_REVIEW	<NPriceInput label={AR ? 'سعر سرير العناية المركزة ICU (يومي)' : 'ICU Bed Rate (Daily - SAR)'} value={icuDaily} onChange={setIcuDaily} />
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	2298		UI_ACTION_REVIEW	<NPriceInput label={AR ? 'سعر سرير العناية المركزة ICU (ساعي)' : 'ICU Bed Rate (Hourly - SAR)'} value={icuHourly} onChange={setIcuHourly} />
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	2299		UI_ACTION_REVIEW	<NPriceInput label={AR ? 'سعر سرير التنويم بالأجنحة (يومي)' : 'Ward Inpatient Rate (Daily - SAR)'} value={wardDaily} onChange={setWardDaily} />
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	2300		UI_ACTION_REVIEW	<NPriceInput label={AR ? 'تكلفة فتح غرف العمليات للعملية' : 'Surgery Room Starting Price (SAR)'} value={surgPrice} onChange={setSurgPrice} />
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	2301		FAIL_CLOSED_REVIEW	<NPriceInput label={AR ? 'رسوم الطوارئ' : 'Emergency Fee (SAR)'} value={erFee} onChange={setErFee} />
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	2302		UI_ACTION_REVIEW	<NPriceInput label={AR ? 'رسوم الإسعاف' : 'Ambulance Fee (SAR)'} value={ambFee} onChange={setAmbFee} />
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	2304		UI_ACTION_REVIEW	<NBtn label={AR ? ' حفظ التعريفات' : ' Save Tariffs'} loading={savingPrices} onPress={handleSavePrices} style={{ marginTop: SP.md }} />
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	2335	/home-care/bookings/nursing/all	WIRED_CANDIDATE	const resBookings = await client.get('/home-care/bookings/nursing/all');
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	2338	/home-care/providers?availability=now	WIRED_CANDIDATE	const resNurses = await client.get('/home-care/providers?availability=now');
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	2355		UI_ACTION_REVIEW	await client.post(`/home-care/bookings/${selectedBooking.id}/assign`, {
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	2397		UI_ACTION_REVIEW	"<NBtn label={AR ? 'تعيين ممرض (Assign Nurse)' : 'Assign Nurse'} size=""sm"" onPress={() => setSelectedBooking(item)} />"
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	2406		UI_ACTION_REVIEW	<TouchableOpacity key={nurse.id} onPress={() => handleAssign(nurse)}
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	2450		UI_ACTION_REVIEW	await client.post(`/provider/jobs/${kind}/${order.id}/${action}`);
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	2466		UI_ACTION_REVIEW	<NBtn label={AR ? 'رفض الطلب' : 'Reject'} loading={acting} onPress={() => act('reject')} style={{ flex: 1, backgroundColor: theme.danger }} />
provider	provider-app/NabdProvider/src/screens/facility/FacilityDashboard.tsx	2467		UI_ACTION_REVIEW	<NBtn label={AR ? 'قبول وتأكيد' : 'Accept & Confirm'} loading={acting} onPress={() => act('accept')} style={{ flex: 1, backgroundColor: theme.success }} />
provider	provider-app/NabdProvider/src/screens/ambulance/AmbulanceRegistration.tsx	102		UI_ACTION_REVIEW	<NInput label={AR ? 'اسم المسؤول' : 'Manager name'} value={data.managerName} onChange={(v: string) => update({ managerName: v })} error={errs.managerName} />
provider	provider-app/NabdProvider/src/screens/ambulance/AmbulanceRegistration.tsx	103		UI_ACTION_REVIEW	<NPhoneInput label={AR ? 'رقم الجوال' : 'Mobile number'} value={data.managerPhone} onChange={(v: string) => update({ managerPhone: v })} error={errs.managerPhone} />
provider	provider-app/NabdProvider/src/screens/ambulance/AmbulanceRegistration.tsx	104		UI_ACTION_REVIEW	"<NInput label={AR ? 'البريد الإلكتروني (اختياري)' : 'Email (optional)'} value={data.managerEmail} onChange={(v: string) => update({ managerEmail: v })} kbType=""email-address"" />"
provider	provider-app/NabdProvider/src/screens/ambulance/AmbulanceRegistration.tsx	105		UI_ACTION_REVIEW	<NInput label={AR ? 'كلمة المرور' : 'Password'} value={data.password} onChange={(v: string) => update({ password: v })} secure error={errs.password} />
provider	provider-app/NabdProvider/src/screens/ambulance/AmbulanceRegistration.tsx	106		UI_ACTION_REVIEW	<NInput label={AR ? 'تأكيد كلمة المرور' : 'Confirm password'} value={data.confirmPass} onChange={(v: string) => update({ confirmPass: v })} secure error={errs.confirmPass} />
provider	provider-app/NabdProvider/src/screens/ambulance/AmbulanceRegistration.tsx	113		UI_ACTION_REVIEW	<TouchableOpacity key={l.id} onPress={() => update({ languages: on ? data.languages.filter((x: string) => x !== l.id) : [...(data.languages || []), l.id] })}
provider	provider-app/NabdProvider/src/screens/ambulance/AmbulanceRegistration.tsx	120		UI_ACTION_REVIEW	<NBtn label={AR ? 'التالي' : 'Next'} onPress={handleNext} loading={loading} />
provider	provider-app/NabdProvider/src/screens/ambulance/AmbulanceRegistration.tsx	144		UI_ACTION_REVIEW	<NInput label={AR ? 'اسم الخدمة (عربي)' : 'Service name (Arabic)'} value={data.nameAr} onChange={(v: string) => update({ nameAr: v })} error={errs.nameAr} />
provider	provider-app/NabdProvider/src/screens/ambulance/AmbulanceRegistration.tsx	145		UI_ACTION_REVIEW	<NInput label={AR ? 'اسم الخدمة (إنجليزي)' : 'Service name (English)'} value={data.nameEn} onChange={(v: string) => update({ nameEn: v })} />
provider	provider-app/NabdProvider/src/screens/ambulance/AmbulanceRegistration.tsx	146		UI_ACTION_REVIEW	<NDropdown label={AR ? 'المدينة' : 'City'} value={data.city} onChange={(v: string) => update({ city: v })} options={CITIES.map((c: any) => ({ label: AR ? c.ar : c.en, val: c.ar }))} />
provider	provider-app/NabdProvider/src/screens/ambulance/AmbulanceRegistration.tsx	147		UI_ACTION_REVIEW	<NInput label={AR ? 'الحي' : 'District'} value={data.district} onChange={(v: string) => update({ district: v })} />
provider	provider-app/NabdProvider/src/screens/ambulance/AmbulanceRegistration.tsx	148		UI_ACTION_REVIEW	<NInput label={AR ? 'العنوان' : 'Address'} value={data.address} onChange={(v: string) => update({ address: v })} />
provider	provider-app/NabdProvider/src/screens/ambulance/AmbulanceRegistration.tsx	151		UI_ACTION_REVIEW	<NInput label={AR ? 'رقم ترخيص وزارة الصحة' : 'MOH license number'} value={data.mohLicense} onChange={(v: string) => update({ mohLicense: v })} error={errs.mohLicense} />
provider	provider-app/NabdProvider/src/screens/ambulance/AmbulanceRegistration.tsx	152		UI_ACTION_REVIEW	<NInput label={AR ? 'رقم السجل التجاري' : 'Commercial registration'} value={data.crNumber} onChange={(v: string) => update({ crNumber: v })} error={errs.crNumber} />
provider	provider-app/NabdProvider/src/screens/ambulance/AmbulanceRegistration.tsx	154		UI_ACTION_REVIEW	<NBtn label={AR ? 'التالي' : 'Next'} onPress={handleNext} />
provider	provider-app/NabdProvider/src/screens/ambulance/AmbulanceRegistration.tsx	176		UI_ACTION_REVIEW	"<NInput label={AR ? 'عدد سيارات الإسعاف' : 'Number of ambulances'} value={data.vehiclesCount} onChange={(v: string) => update({ vehiclesCount: v.replace(/[^0-9]/g, '') })} kbType=""numeric"" error={errs.vehiclesCount} />"
provider	provider-app/NabdProvider/src/screens/ambulance/AmbulanceRegistration.tsx	177		UI_ACTION_REVIEW	"<NInput label={AR ? 'عدد المسعفين' : 'Paramedics count'} value={data.paramedicCount} onChange={(v: string) => update({ paramedicCount: v.replace(/[^0-9]/g, '') })} kbType=""numeric"" />"
provider	provider-app/NabdProvider/src/screens/ambulance/AmbulanceRegistration.tsx	178		UI_ACTION_REVIEW	"<NInput label={AR ? 'نطاق التغطية (كم)' : 'Coverage radius (km)'} value={data.coverageRadius} onChange={(v: string) => update({ coverageRadius: v.replace(/[^0-9.]/g, '') })} kbType=""numeric"" error={errs.coverageRadius} />"
provider	provider-app/NabdProvider/src/screens/ambulance/AmbulanceRegistration.tsx	179		UI_ACTION_REVIEW	<NInput label={AR ? 'التجهيزات الطبية (اختياري)' : 'Medical equipment (optional)'} value={data.equipmentText} onChange={(v: string) => update({ equipmentText: v })} multiline />
provider	provider-app/NabdProvider/src/screens/ambulance/AmbulanceRegistration.tsx	182		UI_ACTION_REVIEW	<NToggle label={AR ? 'وحدات عناية مركزة متنقلة (ICU)' : 'Mobile ICU units'} value={data.hasIcu} onChange={(v: boolean) => update({ hasIcu: v })} />
provider	provider-app/NabdProvider/src/screens/ambulance/AmbulanceRegistration.tsx	183		UI_ACTION_REVIEW	<NToggle label={AR ? 'خدمة 24/7' : '24/7 service'} value={data.is24x7} onChange={(v: boolean) => update({ is24x7: v })} />
provider	provider-app/NabdProvider/src/screens/ambulance/AmbulanceRegistration.tsx	184		UI_ACTION_REVIEW	<NToggle label={AR ? 'يقبل الدفع نقداً' : 'Accepts cash'} value={data.acceptsCash} onChange={(v: boolean) => update({ acceptsCash: v })} />
provider	provider-app/NabdProvider/src/screens/ambulance/AmbulanceRegistration.tsx	186		UI_ACTION_REVIEW	<NBtn label={AR ? 'التالي' : 'Next'} onPress={handleNext} />
provider	provider-app/NabdProvider/src/screens/ambulance/AmbulanceRegistration.tsx	243		UI_ACTION_REVIEW	"<NInput label={AR ? 'الآيبان (IBAN)' : 'IBAN'} value={data.iban} onChange={(v: string) => update({ iban: v })} caps=""characters"" error={errs.iban} />"
provider	provider-app/NabdProvider/src/screens/ambulance/AmbulanceRegistration.tsx	244		UI_ACTION_REVIEW	<NInput label={AR ? 'اسم صاحب الحساب' : 'Account holder name'} value={data.accountHolderName} onChange={(v: string) => update({ accountHolderName: v })} error={errs.accountHolderName} />
provider	provider-app/NabdProvider/src/screens/ambulance/AmbulanceRegistration.tsx	254		UI_ACTION_REVIEW	<NBtn label={AR ? 'إرسال طلب التسجيل' : 'Submit registration'} onPress={submit} loading={loading} />
provider	provider-app/NabdProvider/src/screens/ambulance/AmbulanceDashboard.tsx	42	/emergency/driver/missions	WIRED_CANDIDATE	const res = await client.get('/emergency/driver/missions');
provider	provider-app/NabdProvider/src/screens/ambulance/AmbulanceDashboard.tsx	63		FAIL_CLOSED_REVIEW	await client.post(`/emergency/${id}/claim`, {});
provider	provider-app/NabdProvider/src/screens/ambulance/AmbulanceDashboard.tsx	90		UI_ACTION_REVIEW	<TouchableOpacity key={m.id} onPress={() => onNavigate('mission', { id: m.id })}>
provider	provider-app/NabdProvider/src/screens/ambulance/AmbulanceDashboard.tsx	137		UI_ACTION_REVIEW	onPress={() => claim(m.id)}
provider	provider-app/NabdProvider/src/screens/ambulance/AmbulanceDashboard.tsx	144		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => onNavigate('fleet')}>
provider	provider-app/NabdProvider/src/screens/ambulance/AmbulanceDashboard.tsx	149		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => onNavigate('history')}>
provider	provider-app/NabdProvider/src/screens/ambulance/AmbulanceDashboard.tsx	177		UI_ACTION_REVIEW	const res = await client.get(`/provider/ops/ambulance/${mission.id}/eta`, {
provider	provider-app/NabdProvider/src/screens/ambulance/AmbulanceDashboard.tsx	194		FAIL_CLOSED_REVIEW	await client.post(`/emergency/${mission.id}/track`, { lat: pos.coords.latitude, lng: pos.coords.longitude });
provider	provider-app/NabdProvider/src/screens/ambulance/AmbulanceDashboard.tsx	232		UI_ACTION_REVIEW	onPress={() => setTracking(!tracking)}
provider	provider-app/NabdProvider/src/screens/ambulance/AmbulanceDashboard.tsx	237		UI_ACTION_REVIEW	onPress={() => onNavigate('handover', mission)}
provider	provider-app/NabdProvider/src/screens/ambulance/AmbulanceDashboard.tsx	243		UI_ACTION_REVIEW	onPress={() => onNavigate('complete', mission)}
provider	provider-app/NabdProvider/src/screens/ambulance/AmbulanceDashboard.tsx	264		UI_ACTION_REVIEW	await client.post(`/provider/ops/ambulance/${mission.id}/handover`, { hospital_name: hospital.trim(), notes: notes.trim() });
provider	provider-app/NabdProvider/src/screens/ambulance/AmbulanceDashboard.tsx	285		UI_ACTION_REVIEW	<NInput label={AR ? 'اسم المستشفى *' : 'Hospital name *'} value={hospital} onChange={setHospital}
provider	provider-app/NabdProvider/src/screens/ambulance/AmbulanceDashboard.tsx	287		UI_ACTION_REVIEW	<NInput label={AR ? 'ملاحظات التسليم' : 'Handover notes'} value={notes} onChange={setNotes} multiline
provider	provider-app/NabdProvider/src/screens/ambulance/AmbulanceDashboard.tsx	289		UI_ACTION_REVIEW	<NBtn label={AR ? 'تأكيد التسليم' : 'Confirm Handover'} onPress={submit} loading={loading} style={{ marginTop: SP.lg }} />
provider	provider-app/NabdProvider/src/screens/ambulance/AmbulanceDashboard.tsx	316		UI_ACTION_REVIEW	await client.post(`/provider/ops/ambulance/${mission.id}/complete`, {
provider	provider-app/NabdProvider/src/screens/ambulance/AmbulanceDashboard.tsx	337		UI_ACTION_REVIEW	<TouchableOpacity key={o} onPress={() => setOutcome(o)}
provider	provider-app/NabdProvider/src/screens/ambulance/AmbulanceDashboard.tsx	344		UI_ACTION_REVIEW	<NInput label={AR ? 'ملخص الحالة والإجراءات *' : 'Condition & procedures summary *'} value={summary} onChange={setSummary} multiline
provider	provider-app/NabdProvider/src/screens/ambulance/AmbulanceDashboard.tsx	349		PLACEHOLDER_CANDIDATE	"<View style={{ flex: 1 }}><NInput label=""BP"" value={bp} onChange={setBp} placeholder=""120/80"" /></View>"
provider	provider-app/NabdProvider/src/screens/ambulance/AmbulanceDashboard.tsx	350		PLACEHOLDER_CANDIDATE	"<View style={{ flex: 1 }}><NInput label=""HR"" value={hr} onChange={setHr} placeholder=""72"" /></View>"
provider	provider-app/NabdProvider/src/screens/ambulance/AmbulanceDashboard.tsx	351		PLACEHOLDER_CANDIDATE	"<View style={{ flex: 1 }}><NInput label=""SpO2"" value={spo2} onChange={setSpo2} placeholder=""98%"" /></View>"
provider	provider-app/NabdProvider/src/screens/ambulance/AmbulanceDashboard.tsx	354		UI_ACTION_REVIEW	<NBtn label={AR ? 'إنهاء المهمة واعتماد التقرير' : 'Complete Mission & Submit'} onPress={submit} loading={loading}
provider	provider-app/NabdProvider/src/screens/ambulance/AmbulanceDashboard.tsx	370	/provider/ops/wallet/ledger?limit=50	WIRED_CANDIDATE	client.get('/provider/ops/wallet/ledger?limit=50')
provider	provider-app/NabdProvider/src/screens/ambulance/AmbulanceDashboard.tsx	403		FAIL_CLOSED_REVIEW	client.get(`/emergency/driver/missions`).then((res: any) => {
provider	provider-app/NabdProvider/src/screens/ambulance/AmbulanceDashboard.tsx	420		UI_ACTION_REVIEW	onNavigate={(s, p) => navigation.navigate(s, { param: p })}
provider	provider-app/NabdProvider/src/screens/ambulance/AmbulanceDashboard.tsx	430		UI_ACTION_REVIEW	<AmbulanceHomeScreen onNavigate={(s, p) => navigation.navigate(s, { param: p })} />
provider	provider-app/NabdProvider/src/screens/shared/RegistrationSuccess.tsx	56	/provider-onboarding/contract	WIRED_CANDIDATE	const res = await client.get('/provider-onboarding/contract');
provider	provider-app/NabdProvider/src/screens/shared/RegistrationSuccess.tsx	103		UI_ACTION_REVIEW	onPress={handleSendOtp}
provider	provider-app/NabdProvider/src/screens/shared/RegistrationSuccess.tsx	119		UI_ACTION_REVIEW	onChangeText={(v) => setOtp(v.replace(/\D/g, '').slice(0, 6))}
provider	provider-app/NabdProvider/src/screens/shared/RegistrationSuccess.tsx	129		UI_ACTION_REVIEW	onPress={handleVerify}
provider	provider-app/NabdProvider/src/screens/shared/RegistrationSuccess.tsx	151		UI_ACTION_REVIEW	onPress={downloadContract}
provider	provider-app/NabdProvider/src/screens/shared/RegistrationSuccess.tsx	165		UI_ACTION_REVIEW	onPress={() => {
provider	provider-app/NabdProvider/src/screens/shared/LiveKitRoomProvider.tsx	31		UI_ACTION_REVIEW	<TouchableOpacity style={[styles.btn, { backgroundColor: theme.red }]} onPress={handleEndCall}>
provider	provider-app/NabdProvider/src/screens/shared/LiveKitRoomProvider.tsx	47		UI_ACTION_REVIEW	const res = await apiFetch(`/calls/${roomId}/join`, { method: 'POST' });
provider	provider-app/NabdProvider/src/screens/shared/RealScreens.tsx	19	/provider/reviews	WIRED_CANDIDATE	client.get('/provider/reviews')
provider	provider-app/NabdProvider/src/screens/shared/RealScreens.tsx	27		UI_ACTION_REVIEW	await client.post(`/provider/reviews/${id}/reply`, { reply: replyText });
provider	provider-app/NabdProvider/src/screens/shared/RealScreens.tsx	70		UI_ACTION_REVIEW	onChange={setReplyText}
provider	provider-app/NabdProvider/src/screens/shared/RealScreens.tsx	73		UI_ACTION_REVIEW	"<NBtn label={AR ? 'إرسال الرد' : 'Send'} size=""sm"" onPress={() => handleReply(rev.id)} />"
provider	provider-app/NabdProvider/src/screens/shared/RealScreens.tsx	74		UI_ACTION_REVIEW	"<NBtn label={AR ? 'إلغاء' : 'Cancel'} size=""sm"" variant=""outline"" onPress={() => setSelectedId(null)} />"
